trip_id,pickup_datetime,dropoff_datetime,pickup_zone,dropoff_zone,distance_km,fare_sgd,tip_sgd,payment_type,passengers
SG-TX-100218,2024-02-16 01:37:54,2024-02-16 02:20:26,Changi Airport,Novena,16.58,13.24,,nets,3
SG-TX-100219,2022-11-27 10:39:44,2022-11-27 11:18:14,Queenstown,Kallang,11.56,9.02,,GRAB,4
SG-TX-100220,2024-03-20 11:37:06,2024-03-20 11:46:10,Jurong East,Raffles Place,15.99,12.62,,GRAB,1
SG-TX-100221,2024-06-24 05:47:49,2024-06-24 06:34:08,Bedok,Changi Airport,4.41,3.9,,Cash,1
SG-TX-100222,2022-12-14 14:23:49,2022-12-14 14:53:23,Queenstown,Jurong West,17.0,12.62,,Card,1
SG-TX-100223,2022-05-17 02:20:57,2022-05-17 02:28:46,Bugis,Chinatown,7.13,5.95,,cash,4
SG-TX-100224,2024-09-02 11:04:18,2024-09-02 11:31:47,Tiong Bahru,Holland Village,7.18,4.66,,VISA,3
SG-TX-100225,2022-06-12 03:24:45,2022-06-12 03:53:41,Tampines,Chinatown,4.47,4.23,,cash,4
SG-TX-100226,2023-10-13 20:07:07,2023-10-13 20:16:53,Ang Mo Kio,Buona Vista,8.64,7.8,,GRAB,4
SG-TX-100227,2022-09-16 23:07:17,2022-09-17 00:07:04,Clementi,Serangoon,8.62,6.54,,Cash,2
SG-TX-100228,2022-05-19 02:59:48,2022-05-19 03:17:01,Punggol,Queenstown,11.63,9.7,4.9,credit card,1
SG-TX-100229,2024-04-30 22:49:25,2024-04-30 23:12:36,Bishan,Holland Village,5.17,3.9,,nets,2
SG-TX-100230,2022-06-07 12:22:32,2022-06-07 12:51:47,Little India,Jurong East,5.23,3.9,2.0,Mastercard,3
SG-TX-100231,2024-01-05 13:37:14,2024-01-05 14:28:01,Punggol,Toa Payoh,13.77,12.16,,CASH,2
SG-TX-100232,2024-01-30 15:10:55,2024-01-30 15:56:46,Kallang,Buona Vista,3.66,6.9,,Grab,1
SG-TX-100233,2022-03-08 00:14:14,2022-03-08 01:01:38,Bugis,Orchard,17.38,10.15,,Card,4
SG-TX-100234,2022-07-09 13:07:02,2022-07-09 13:25:04,Kallang,Jurong West,23.63,14.53,4.22,Card,2
SG-TX-100235,2024-05-20 14:56:16,2024-05-20 15:47:45,Orchard,Bishan,10.96,10.36,,Card,3
SG-TX-100236,2023-07-10 23:49:37,2023-07-11 00:40:15,Tiong Bahru,Sengkang,22.58,14.69,,Grab,4
SG-TX-100237,2022-05-14 00:02:27,2022-05-14 00:32:57,Jurong West,Tiong Bahru,2.91,5.43,,Credit Card,3
SG-TX-100238,2024-12-22 23:38:08,2024-12-23 00:13:09,Newton,Novena,1.55,6.24,,credit card,3
SG-TX-100239,2022-10-18 10:14:54,2022-10-18 10:21:56,Orchard,Bedok,18.17,10.98,0.8,credit card,1
SG-TX-100240,2022-01-05 09:24:57,2022-01-05 10:11:46,Toa Payoh,Serangoon,19.15,12.56,,cash,3
SG-TX-100241,2024-10-09 21:15:47,2024-10-09 22:13:38,Kallang,Kallang,21.15,13.39,,Grab,4
SG-TX-100242,2022-01-19 04:06:54,2022-01-19 04:37:53,Clementi,Clementi,1.89,4.34,,CASH,4
SG-TX-100243,2023-08-30 11:32:17,2023-08-30 12:07:00,Paya Lebar,Raffles Place,19.53,12.11,,Mastercard,1
SG-TX-100244,2024-12-24 10:05:48,2024-12-24 10:38:15,Bedok,Holland Village,9.73,8.39,,Mastercard,1
SG-TX-100245,2023-09-26 06:41:50,2023-09-26 06:51:22,Sengkang,Changi Airport,7.93,7.52,,cash,1
SG-TX-100246,2023-10-03 18:20:23,2023-10-03 18:59:28,Jurong East,Toa Payoh,4.74,4.46,,VISA,4
SG-TX-100247,2023-03-02 10:33:08,2023-03-02 11:17:48,Pasir Ris,Pasir Ris,24.9,16.31,1.87,Card,2
SG-TX-100248,2022-05-20 02:14:23,2022-05-20 03:10:25,Marina Bay,Holland Village,2.06,3.9,,Cash Payment,3
SG-TX-100249,2023-09-20 16:05:08,2023-09-20 17:01:16,Pasir Ris,Chinatown,20.76,12.92,,Cash,2
SG-TX-100250,2024-09-10 10:38:13,2024-09-10 11:10:15,Paya Lebar,Buona Vista,16.17,10.73,,Grab,3
SG-TX-100251,2022-04-10 20:22:09,2022-04-10 21:19:53,Chinatown,Bugis,18.51,-45.82,,Nets,4
SG-TX-100252,2024-08-22 21:31:24,2024-08-22 22:05:28,Raffles Place,,17.94,8.79,3.57,Card,2
SG-TX-100253,2023-03-31 21:23:00,2023-03-31 22:03:18,Raffles Place,Buona Vista,21.53,14.93,,Cash,4
SG-TX-100254,2023-08-11 16:12:56,2023-08-11 16:51:02,Hougang,Changi Airport,5.0,5.14,,cash,2
SG-TX-100255,2022-07-01 06:48:35,2022-07-01 07:48:30,Newton,Jurong East,0.52,5.96,,CASH,1
SG-TX-100256,2023-11-13 11:37:03,2023-11-13 12:22:36,Bedok,Hougang,15.16,10.01,,VISA,1
SG-TX-100257,2022-07-19 20:36:56,2022-07-19 20:48:32,Raffles Place,Jurong West,9.17,7.95,,Nets,2
SG-TX-100258,2022-10-27 09:54:57,2022-10-27 10:03:54,Punggol,Pasir Ris,3.53,8.36,,Mastercard,3
SG-TX-100259,2024-03-01 21:17:13,2024-03-01 21:44:45,Little India,Jurong West,5.06,5.76,,cash,4
SG-TX-100260,2022-02-25 08:52:12,2022-02-25 09:25:33,Punggol,Punggol,8.63,9.64,,nets,4
SG-TX-100261,2023-05-06 02:39:49,2023-05-06 03:21:35,Ang Mo Kio,Bishan,2.22,4.96,2.72,Mastercard,3
SG-TX-100262,2023-10-14 15:30:22,2023-10-14 16:01:51,,Raffles Place,1.89,5.38,,CASH,2
SG-TX-100263,2022-05-25 16:52:49,2022-05-25 17:26:07,Bukit Timah,Bugis,22.94,14.33,1.64,Mastercard,1
SG-TX-100264,2022-11-20 01:14:26,2022-11-20 02:10:07,Newton,Queenstown,8.15,8.84,,Cash,4
SG-TX-100265,2023-01-12 11:27:56,2023-01-12 11:51:21,Little India,Toa Payoh,24.56,13.93,,Grab,2
SG-TX-100266,2023-12-29 07:53:16,2023-12-29 08:25:24,Bishan,Bugis,24.13,13.28,3.17,Mastercard,4
SG-TX-100267,2024-12-06 11:21:13,2024-12-06 11:56:52,Woodlands,Bugis,3.99,4.74,2.14,VISA,3
SG-TX-100268,2024-07-05 12:35:35,2024-07-05 13:06:20,Bugis,Tampines,18.02,12.16,,Card,4
SG-TX-100269,2022-07-27 23:35:54,2022-07-28 00:34:08,Changi Airport,Paya Lebar,15.22,10.42,,Grab,4
SG-TX-100270,2022-01-20 21:41:41,2022-01-20 22:39:36,Tiong Bahru,Punggol,17.42,12.8,,Card,3
SG-TX-100271,2022-02-26 21:29:44,2022-02-26 22:02:57,Holland Village,Clementi,2.86,7.14,2.04,Card,3
SG-TX-100272,2023-10-15 21:39:18,2023-10-15 22:09:04,Tampines,Clementi,5.12,4.74,,Cash,1
SG-TX-100273,2022-06-21 06:16:35,2022-06-21 06:53:58,Kallang,Hougang,2.38,3.9,,Grab,1
SG-TX-100274,2022-09-11 11:36:11,2022-09-11 11:51:07,Little India,Bedok,15.3,8.63,,Card,3
SG-TX-100275,2024-07-17 17:47:20,2024-07-17 18:15:45,Punggol,Queenstown,24.67,18.05,,cash,3
SG-TX-100276,2024-08-15 18:45:46,2024-08-15 19:02:41,Hougang,Bedok,16.96,11.99,,GRAB,3
SG-TX-100277,2024-07-08 13:51:54,2024-07-08 14:04:49,Serangoon,Ang Mo Kio,17.91,12.68,,cash,2
SG-TX-100278,2022-10-06 00:23:28,2022-10-06 00:33:42,Tampines,Pasir Ris,24.62,12.97,,cash,3
SG-TX-100279,2023-11-11 04:11:05,2023-11-11 04:48:22,Serangoon,Toa Payoh,17.11,11.6,,credit card,4
SG-TX-100280,2023-11-01 09:41:51,2023-11-01 09:46:52,Jurong East,Ang Mo Kio,1.48,5.33,,cash,1
SG-TX-100281,2022-07-23 00:44:52,2022-07-23 01:25:24,Buona Vista,Woodlands,21.74,13.3,,VISA,2
SG-TX-100282,2023-08-30 16:20:17,2023-08-30 16:49:02,Bukit Timah,Tampines,9.43,9.76,,Cash Payment,4
SG-TX-100283,2023-07-30 16:20:54,2023-07-30 16:46:03,Queenstown,Bishan,0.61,7.64,,Cash Payment,1
SG-TX-100284,2023-03-11 04:45:49,2023-03-11 05:33:07,Clementi,Tiong Bahru,155.17,72.31,,cash,2
SG-TX-100285,2024-04-03 19:44:34,2024-04-03 20:19:11,Novena,Ang Mo Kio,23.46,12.92,,Cash Payment,2
SG-TX-100286,2024-01-13 16:08:11,2024-01-13 16:53:31,Paya Lebar,Punggol,6.8,5.65,,nets,3
SG-TX-100287,2023-08-07 18:57:06,2023-08-07 19:41:07,Bugis,Punggol,12.54,11.95,2.93,Credit Card,2
SG-TX-100288,2024-03-06 10:38:40,2024-03-06 10:45:26,Novena,Queenstown,4.76,7.6,,Credit Card,4
SG-TX-100289,2024-04-16 08:48:25,2024-04-16 09:05:16,Toa Payoh,Raffles Place,1.91,4.56,2.43,Mastercard,1
SG-TX-100290,2023-09-14 08:43:54,2023-09-14 09:20:14,Pasir Ris,Bishan,2.47,5.07,,Mastercard,2
SG-TX-100291,2022-10-21 08:54:06,2022-10-21 09:52:45,Pasir Ris,Punggol,18.31,10.92,,Cash,3
SG-TX-100292,2024-04-11 05:32:18,2024-04-11 05:45:47,Raffles Place,Queenstown,21.67,14.99,,cash,1
SG-TX-100293,2024-02-26 12:06:57,2024-02-26 12:17:45,Jurong West,Newton,4.01,5.14,3.68,Mastercard,4
SG-TX-100294,2024-12-13 19:48:09,2024-12-13 20:44:54,Orchard,Novena,7.56,6.91,,credit card,3
SG-TX-100295,2022-06-14 03:55:54,2022-06-14 04:54:04,Chinatown,Punggol,5.28,7.19,,Grab,4
SG-TX-100296,2023-04-05 12:32:27,2023-04-05 12:46:39,Little India,Chinatown,1.16,4.14,,Grab,2
SG-TX-100297,2024-10-09 22:51:31,2024-10-09 23:18:36,Pasir Ris,Punggol,14.06,9.87,,GrabPay,2
SG-TX-100298,2023-07-18 23:35:33,2023-07-19 00:15:00,Chinatown,Chinatown,17.65,11.86,,cash,4
SG-TX-100299,2024-10-30 02:45:08,2024-10-30 03:00:52,Pasir Ris,Novena,16.37,12.46,,cash,1
SG-TX-100300,2022-01-14 16:00:27,2022-01-14 16:23:23,Orchard,Bukit Timah,10.01,10.87,,CASH,2
SG-TX-100301,2022-02-08 13:06:24,2022-02-08 13:33:08,Raffles Place,Kallang,14.1,11.12,,GRAB,2
SG-TX-100302,2024-05-22 10:44:06,2024-05-22 11:24:23,Serangoon,Paya Lebar,2.81,-30.07,,GrabPay,2
SG-TX-100303,2023-01-28 20:10:20,2023-01-28 20:32:16,Queenstown,Chinatown,4.28,5.53,,GRAB,2
SG-TX-100304,2023-07-25 04:07:54,2023-07-25 04:35:34,Marina Bay,Queenstown,23.33,13.34,,Cash,3
SG-TX-100305,2023-04-15 02:21:42,2023-04-15 02:42:37,Pasir Ris,Queenstown,19.16,13.5,,GRAB,1
SG-TX-100306,2023-03-24 03:01:02,2023-03-24 03:47:48,Raffles Place,Tiong Bahru,23.11,14.56,3.72,Credit Card,4
SG-TX-100307,2024-10-26 15:55:54,2024-10-26 16:09:19,,Jurong West,22.96,12.1,,Grab,4
SG-TX-100308,2022-04-14 02:28:08,2022-04-14 02:45:49,Marina Bay,Changi Airport,16.41,10.79,4.34,VISA,1
SG-TX-100309,2024-04-26 08:23:42,2024-04-26 08:42:26,Changi Airport,Queenstown,23.24,14.23,,cash,4
SG-TX-100310,2024-09-02 01:31:21,2024-09-02 02:26:10,Jurong West,Jurong West,10.71,7.95,,Cash Payment,2
SG-TX-100311,2023-12-22 12:33:36,2023-12-22 13:30:32,Raffles Place,Ang Mo Kio,0.59,6.39,,NETS,1
SG-TX-100312,2023-03-09 22:16:13,2023-03-09 22:48:43,Bugis,Novena,2.03,5.53,,VISA,2
SG-TX-100313,2022-06-25 09:00:10,2022-06-25 09:13:46,Pasir Ris,Raffles Place,3.18,7.39,,Mastercard,4
SG-TX-100314,2024-01-19 02:37:34,2024-01-19 03:24:09,Woodlands,Newton,2.84,5.57,3.91,credit card,4
SG-TX-100315,2023-05-29 19:15:29,2023-05-29 19:47:32,Bukit Timah,Novena,9.12,8.12,,VISA,3
SG-TX-100316,2022-06-13 17:08:16,2022-06-13 18:00:00,Newton,Queenstown,17.68,10.45,,nets,4
SG-TX-100317,2023-01-30 04:14:33,2023-01-30 04:39:20,Tampines,Jurong East,19.87,12.86,,Cash Payment,2
SG-TX-100318,2024-11-19 20:36:05,2024-11-19 21:36:01,Little India,Sengkang,14.96,10.65,,Cash Payment,4
SG-TX-100319,2022-10-18 20:42:08,2022-10-18 21:31:31,Ang Mo Kio,Woodlands,4.09,3.9,,GRAB,3
SG-TX-100320,2022-07-15 13:43:55,2022-07-15 14:01:14,Hougang,Chinatown,18.82,11.56,,Card,1
SG-TX-100321,2024-01-18 10:40:52,2024-01-18 11:25:46,Kallang,Marina Bay,9.19,7.55,,CASH,1
SG-TX-100322,2022-08-07 16:45:09,2022-08-07 17:05:55,,Clementi,0.82,4.89,,CASH,2
SG-TX-100323,2024-10-05 05:17:10,2024-10-05 05:41:24,Chinatown,Bugis,7.37,7.91,,Cash Payment,1
SG-TX-100324,2024-07-30 10:41:06,2024-07-30 10:59:52,Chinatown,Raffles Place,8.6,6.9,,cash,2
SG-TX-100325,2024-12-13 22:46:40,2024-12-13 23:29:11,Newton,Jurong East,7.22,7.85,,CASH,4
SG-TX-100326,2024-09-27 04:34:35,2024-09-27 04:54:02,Pasir Ris,Novena,20.39,12.8,,Cash,1
SG-TX-100327,2022-09-25 03:58:29,2022-09-25 04:38:37,Sengkang,Novena,19.12,8.2,,Credit Card,3
SG-TX-100328,2022-08-21 12:19:31,2022-08-21 12:56:33,Newton,Marina Bay,17.54,11.07,,Grab,4
SG-TX-100329,2023-01-11 12:47:16,2023-01-11 13:33:33,Sengkang,Marina Bay,3.91,7.28,,GrabPay,2
SG-TX-100330,2023-05-30 21:38:33,2023-05-30 22:38:11,Holland Village,Clementi,20.29,10.51,4.35,Credit Card,3
SG-TX-100331,2024-08-22 11:24:24,2024-08-22 11:29:53,Tampines,Bedok,17.09,11.76,,CASH,2
SG-TX-100332,2024-03-14 21:50:59,2024-03-14 22:50:26,Toa Payoh,Jurong East,5.27,8.65,,NETS,-1
SG-TX-100333,2023-12-08 07:12:37,2023-12-08 07:23:37,Toa Payoh,Raffles Place,16.38,10.13,,GrabPay,4
SG-TX-100334,2024-08-20 16:31:56,2024-08-20 17:05:54,Bukit Timah,Queenstown,12.35,9.46,1.91,VISA,3
SG-TX-100335,2023-12-09 21:25:18,2023-12-09 21:49:02,Holland Village,Changi Airport,11.26,7.01,,cash,2
SG-TX-100336,2023-02-20 10:36:07,2023-02-20 11:16:15,Clementi,Changi Airport,3.25,7.8,,Cash Payment,4
SG-TX-100337,2023-03-29 15:34:31,2023-03-29 16:19:12,Holland Village,Raffles Place,13.2,9.71,,Mastercard,4
SG-TX-100338,2023-07-21 15:40:50,2023-07-21 16:33:07,Holland Village,Tiong Bahru,2.95,5.3,,credit card,4
SG-TX-100339,2022-04-08 07:03:50,2022-04-08 07:30:56,Novena,Tiong Bahru,4.52,7.97,,cash,4
SG-TX-100340,2024-03-23 22:06:30,2024-03-23 23:02:48,Changi Airport,Bugis,3.75,6.58,,nets,2
SG-TX-100341,2023-12-17 10:37:00,2023-12-17 10:59:44,,Buona Vista,23.88,13.33,,Mastercard,2
SG-TX-100342,2024-03-12 07:48:02,2024-03-12 08:04:14,Marina Bay,Novena,7.48,6.29,1.3,Mastercard,1
SG-TX-100343,2023-08-09 04:49:23,2023-08-09 05:15:14,Bukit Timah,Chinatown,9.2,8.78,,cash,3
SG-TX-100344,2024-05-08 02:58:59,2024-05-08 03:33:03,Queenstown,Little India,8.39,6.74,,Grab,4
SG-TX-100345,2024-11-06 22:14:57,2024-11-06 22:56:41,Queenstown,Sengkang,22.51,10.85,0.96,credit card,3
SG-TX-100346,2023-09-17 15:32:20,2023-09-17 16:23:08,,Hougang,14.29,10.25,,cash,3
SG-TX-100347,2023-05-03 01:04:19,2023-05-03 01:21:41,Marina Bay,Paya Lebar,23.02,12.04,,credit card,4
SG-TX-100348,2022-04-25 15:47:43,2022-04-25 16:09:23,Buona Vista,Marina Bay,7.85,9.86,,Credit Card,1
SG-TX-100349,2024-05-03 10:19:41,2024-05-03 11:16:18,Hougang,Novena,3.31,5.66,,Grab,2
SG-TX-100350,2024-09-17 18:06:48,2024-09-17 18:35:59,Jurong West,Kallang,14.13,8.9,,CASH,3
SG-TX-100351,2024-02-06 15:23:18,2024-02-06 15:41:35,Sengkang,Sengkang,8.97,6.89,,GrabPay,1
SG-TX-100352,2024-08-06 16:01:12,2024-08-06 17:00:24,,Chinatown,20.15,10.13,0.86,Credit Card,4
SG-TX-100353,2024-08-01 20:59:28,2024-08-01 21:29:09,Toa Payoh,Queenstown,22.05,12.17,,CASH,1
SG-TX-100354,2024-05-24 17:09:17,2024-05-24 18:08:27,Pasir Ris,Tampines,12.08,10.86,,Cash Payment,4
SG-TX-100355,2023-07-06 03:46:08,2023-07-06 04:41:41,Tampines,Jurong West,24.3,18.18,,Cash,3
SG-TX-100356,2022-04-20 10:46:57,2022-04-20 11:41:47,Tampines,Tiong Bahru,14.05,11.31,,CASH,4
SG-TX-100357,2022-01-04 13:22:35,2022-01-04 13:59:35,Little India,Newton,7.14,6.97,4.4,Card,4
SG-TX-100358,2022-08-13 00:28:06,2022-08-13 01:17:00,Novena,Bugis,12.48,8.87,,Mastercard,3
SG-TX-100359,2023-04-18 09:40:15,2023-04-18 10:38:04,Ang Mo Kio,Ang Mo Kio,130.47,61.18,,cash,4
SG-TX-100360,2024-03-25 23:39:50,2024-03-25 23:59:38,Holland Village,Marina Bay,20.2,16.08,,NETS,2
SG-TX-100361,2023-05-15 13:32:56,2023-05-15 13:40:00,Bishan,Novena,2.99,4.96,,Cash Payment,3
SG-TX-100362,2022-01-26 08:40:37,2022-01-26 09:03:15,Woodlands,Toa Payoh,8.06,10.7,1.22,credit card,4
SG-TX-100363,2022-08-19 12:55:46,2022-08-19 13:35:47,Novena,Sengkang,14.35,12.45,,GRAB,1
SG-TX-100364,2024-12-09 05:31:29,2024-12-09 06:06:35,Pasir Ris,Paya Lebar,1.55,3.9,,GRAB,2
SG-TX-100365,2024-12-18 20:56:25,2024-12-18 21:05:50,Changi Airport,Bedok,2.44,4.0,0.96,Mastercard,1
SG-TX-100366,2023-02-18 08:24:49,2023-02-18 09:00:39,,Jurong West,17.55,10.8,,Mastercard,3
SG-TX-100367,2024-06-01 06:20:25,2024-06-01 06:35:00,Raffles Place,Serangoon,2.26,4.8,,Cash Payment,4
SG-TX-100368,2024-02-28 08:47:48,2024-02-28 09:20:36,Novena,Raffles Place,12.19,9.29,,Cash Payment,1
SG-TX-100369,2024-10-17 16:05:14,2024-10-17 16:41:53,Sengkang,Bugis,8.8,12.35,,Mastercard,3
SG-TX-100370,2024-08-30 18:40:11,2024-08-30 19:20:12,Changi Airport,Queenstown,6.09,5.02,,Cash Payment,2
SG-TX-100371,2023-11-21 02:25:11,2023-11-21 02:52:52,Changi Airport,Bishan,5.13,6.55,4.05,Credit Card,4
SG-TX-100372,2023-03-09 12:20:40,2023-03-09 12:48:07,Little India,Marina Bay,19.2,13.47,,Cash,1
SG-TX-100373,2023-11-18 19:37:59,2023-11-18 20:20:18,Toa Payoh,Pasir Ris,23.81,14.61,,GRAB,1
SG-TX-100374,2022-12-16 18:27:39,2022-12-16 19:13:51,Marina Bay,,3.93,5.84,,GrabPay,1
SG-TX-100375,2023-01-17 12:10:29,2023-01-17 12:59:54,Queenstown,Novena,24.01,13.14,,GrabPay,2
SG-TX-100376,2023-10-30 04:19:35,2023-10-30 04:42:55,Little India,Novena,15.07,10.84,1.6,VISA,2
SG-TX-100377,2023-09-19 06:04:22,2023-09-19 06:32:41,Bedok,Bugis,16.22,-21.38,,Cash,4
SG-TX-100378,2023-09-29 18:20:40,2023-09-29 18:43:51,Orchard,Bugis,17.89,12.44,,CASH,2
SG-TX-100379,2023-02-26 14:30:38,2023-02-26 15:04:38,Raffles Place,Tiong Bahru,17.75,12.74,,Credit Card,1
SG-TX-100380,2023-03-25 10:01:04,2023-03-25 10:13:03,Kallang,Bishan,20.59,15.28,2.59,credit card,3
SG-TX-100381,2022-01-12 04:05:30,2022-01-12 04:34:09,Punggol,Clementi,12.34,10.86,,VISA,1
SG-TX-100382,2023-10-22 13:04:59,2023-10-22 13:20:21,,Clementi,13.57,10.11,,Credit Card,2
SG-TX-100383,2023-09-24 01:27:05,2023-09-24 02:01:21,Pasir Ris,Kallang,8.43,5.94,3.39,Mastercard,3
SG-TX-100384,2024-10-22 04:16:17,2024-10-22 05:08:03,Bishan,Jurong East,3.08,4.39,,Cash Payment,2
SG-TX-100385,2023-07-07 16:34:10,2023-07-07 17:33:21,Holland Village,Buona Vista,16.78,11.12,,Cash,3
SG-TX-100386,2023-05-28 12:48:33,2023-05-28 13:18:05,Newton,Holland Village,1.32,4.87,3.02,credit card,2
SG-TX-100387,2022-03-16 04:19:05,2022-03-16 04:27:10,Newton,Punggol,7.25,6.45,3.07,Card,4
SG-TX-100388,2022-08-04 15:06:22,2022-08-04 15:23:53,Tampines,Jurong West,2.81,3.9,,Nets,2
SG-TX-100389,2023-01-06 11:44:20,2023-01-06 11:55:05,Changi Airport,Bukit Timah,5.17,4.45,4.74,credit card,4
SG-TX-100390,2023-02-18 10:01:34,2023-02-18 10:48:19,Buona Vista,Tiong Bahru,16.15,8.69,,VISA,3
SG-TX-100391,2023-02-02 12:05:17,2023-02-02 13:04:26,Paya Lebar,Marina Bay,15.9,10.7,,GRAB,3
SG-TX-100392,2023-03-08 22:35:24,2023-03-08 23:10:52,Marina Bay,Sengkang,10.82,6.56,,Cash,1
SG-TX-100393,2024-04-22 17:36:49,2024-04-22 17:51:32,Bishan,Queenstown,2.71,3.9,3.99,Mastercard,1
SG-TX-100394,2022-12-31 03:45:18,2022-12-31 03:51:27,Buona Vista,Queenstown,11.12,8.31,3.83,credit card,3
SG-TX-100395,2022-06-28 12:10:19,2022-06-28 13:09:00,Orchard,,9.14,6.01,1.11,Credit Card,2
SG-TX-100396,2022-12-04 08:15:13,2022-12-04 08:37:36,Buona Vista,Raffles Place,18.15,12.64,,Cash Payment,2
SG-TX-100397,2024-01-21 06:43:14,2024-01-21 06:54:23,Woodlands,Jurong West,117.61,57.93,,GrabPay,4
SG-TX-100398,2022-02-21 06:04:27,2022-02-21 06:19:11,Kallang,Toa Payoh,12.54,8.72,,nets,2
SG-TX-100399,2023-01-08 01:37:22,2023-01-08 01:56:24,Sengkang,Little India,12.43,8.84,,cash,2
SG-TX-100400,2022-01-26 23:02:51,2022-01-26 23:43:55,Sengkang,Bukit Timah,24.17,15.58,,CASH,3
SG-TX-100401,2024-11-12 13:38:50,2024-11-12 14:32:52,Novena,Buona Vista,19.03,11.39,,Cash,4
SG-TX-100402,2024-03-08 01:49:14,2024-03-08 02:09:21,Jurong East,Jurong East,12.68,8.43,,Grab,4
SG-TX-100403,2022-09-24 23:34:07,2022-09-25 00:16:54,Holland Village,Woodlands,12.24,11.2,,VISA,3
SG-TX-100404,2022-08-06 05:22:47,2022-08-06 05:31:21,,Hougang,1.15,5.74,,CASH,1
SG-TX-100405,2022-04-19 10:06:36,2022-04-19 10:12:09,Hougang,Changi Airport,23.59,15.42,,GrabPay,1
SG-TX-100406,2023-06-03 06:37:55,2023-06-03 06:45:56,Sengkang,Bukit Timah,8.32,9.03,2.89,Mastercard,3
SG-TX-100407,2024-04-05 20:11:02,2024-04-05 21:06:48,Little India,Kallang,6.77,3.98,0.77,Card,3
SG-TX-100408,2023-10-03 07:03:53,2023-10-03 07:40:52,Bukit Timah,Tiong Bahru,24.99,17.17,3.21,Credit Card,1
SG-TX-100409,2024-08-23 14:46:20,2024-08-23 15:35:37,Serangoon,Changi Airport,18.11,12.64,,Credit Card,3
SG-TX-100410,2023-01-12 19:46:51,2023-01-12 19:53:02,Newton,Ang Mo Kio,1.66,6.16,2.2,credit card,4
SG-TX-100411,2022-11-01 19:29:37,2022-11-01 19:35:50,Ang Mo Kio,Jurong West,2.02,5.39,,CASH,1
SG-TX-100412,2023-06-08 22:40:17,2023-06-08 23:31:58,Tampines,Raffles Place,1.12,4.48,,credit card,4
SG-TX-100413,2022-08-10 11:43:31,2022-08-10 11:54:09,Jurong East,Chinatown,15.19,10.32,,GRAB,2
SG-TX-100414,2024-12-05 07:21:41,2024-12-05 07:35:13,Tampines,,2.25,5.46,,Mastercard,2
SG-TX-100415,2022-07-23 14:23:32,2022-07-23 14:57:04,Marina Bay,Ang Mo Kio,23.37,13.95,,GrabPay,3
SG-TX-100416,2023-06-09 20:06:33,2023-06-09 20:44:54,,Kallang,23.45,15.76,,credit card,1
SG-TX-100417,2023-07-27 03:00:41,2023-07-27 03:18:16,Hougang,Clementi,13.88,7.77,,GrabPay,1
SG-TX-100418,2022-03-04 12:32:50,2022-03-04 13:02:17,Little India,Jurong East,15.61,10.11,,cash,4
SG-TX-100419,2023-05-29 09:13:52,2023-05-29 09:55:59,Marina Bay,Queenstown,7.65,10.41,,GrabPay,2
SG-TX-100420,2023-05-14 08:29:23,2023-05-14 08:58:44,Hougang,Serangoon,2.07,3.9,,Cash,1
SG-TX-100421,2022-10-12 08:18:19,2022-10-12 08:44:21,Jurong West,Bukit Timah,18.57,11.9,,CASH,3
SG-TX-100422,2022-05-21 06:04:43,2022-05-21 06:13:39,Marina Bay,Buona Vista,2.99,3.92,,CASH,1
SG-TX-100423,2022-02-19 12:14:01,2022-02-19 12:43:52,Marina Bay,Ang Mo Kio,2.6,5.57,,cash,4
SG-TX-100424,2022-01-10 09:44:00,2022-01-10 10:33:09,Chinatown,Tiong Bahru,8.12,6.45,,Nets,1
SG-TX-100425,2023-06-12 17:08:53,2023-06-12 17:48:21,Newton,Serangoon,0.81,3.98,,nets,3
SG-TX-100426,2022-04-09 11:10:52,2022-04-09 12:04:59,Bugis,Raffles Place,11.13,10.18,,Grab,2
SG-TX-100427,2024-11-17 10:16:41,2024-11-17 10:28:37,Kallang,,17.84,10.88,,CASH,4
SG-TX-100428,2022-09-26 05:49:45,2022-09-26 05:55:21,Changi Airport,Little India,20.13,14.14,,GRAB,3
SG-TX-100429,2023-12-17 03:51:54,2023-12-17 04:27:02,Bugis,Buona Vista,15.31,12.02,2.97,VISA,4
SG-TX-100430,2024-01-09 03:26:05,2024-01-09 03:40:54,Bishan,Queenstown,21.25,15.04,,Cash,1
SG-TX-100431,2023-06-28 01:48:16,2023-06-28 02:25:56,Marina Bay,Sengkang,10.46,8.82,,Credit Card,2
SG-TX-100432,2024-08-26 10:32:47,2024-08-26 11:27:29,Bugis,Jurong West,21.29,18.34,0.74,Mastercard,4
SG-TX-100433,2022-05-02 07:38:39,2022-05-02 08:02:11,Raffles Place,,12.91,11.29,,Cash,1
SG-TX-100434,2022-09-14 11:58:03,2022-09-14 12:33:16,Changi Airport,Ang Mo Kio,5.96,7.07,4.26,VISA,4
SG-TX-100435,2022-10-04 16:05:03,2022-10-04 16:47:32,Bishan,Bukit Timah,23.63,13.22,3.34,Credit Card,4
SG-TX-100436,2022-05-29 09:56:27,2022-05-29 10:09:42,Raffles Place,Serangoon,7.24,7.01,,cash,3
SG-TX-100437,2022-11-20 01:44:02,2022-11-20 02:38:23,Tiong Bahru,Bedok,1.14,6.55,,Credit Card,1
